href,language_num,sex,birth_place,native_language,other_languages,age_sex,age_of_english_onset,english_learning_method,english_residence,length_of_english_residence,age
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1353,english405,female,"['geelong,', 'australia']",english,"['german', 'indonesian', '']","['32,', 'female', '']",0.0,naturalistic,"['australia,', 'usa']",30.0,  32
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1358,english406,female,"['florida,', 'usa']",english,['none'],"['24,', 'female', '']",0.0,naturalistic,['usa'],24.0,  24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1360,english407,male,"['ontario,', 'canada']",english,"['maltese', '']","['47,', 'male', '']",0.0,naturalistic,['canada'],47.0,  47
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1361,english408,male,"['california,', 'usa']",english,"['spanish', '']","['64,', 'male', '']",0.0,naturalistic,['usa'],64.0,  64
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1362,english409,female,"['maitland,', 'australia']",english,"['french', '']","['60,', 'female', '']",0.0,naturalistic,['australia'],60.0,  60
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1363,english410,male,"['new', 'zealand']",english,['none'],"['35,', 'male', '']",0.0,naturalistic,"['New', 'Zealand,', 'Australia']",35.0,  35
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1371,english411,female,"['columbia,', 'usa']",english,"['spanish', '']","['26,', 'female', '']",0.0,naturalistic,['usa'],26.0,  26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1372,english412,female,"['columbia,', 'usa']",english,"['german', '']","['31,', 'female', '']",0.0,naturalistic,['usa'],25.0,  31
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1373,english413,female,"['england,', 'uk']",english,['none'],"['20,', 'female', '']",0.0,naturalistic,['uk'],20.0,  20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1374,english414,female,"['island,', 'usa']",english,['none'],"['30,', 'female', '']",0.0,naturalistic,['usa'],30.0,  30
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1375,english415,male,"['island,', 'usa']",english,['none'],"['32,', 'male', '']",0.0,naturalistic,['usa'],32.0,  32
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1377,english416,male,"['sydney,', 'australia']",english,"['portuguese', '']","['34,', 'male', '']",0.0,naturalistic,"['australia,', 'usa']",20.0,  34
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1380,english417,female,"['wales,', 'uk']",english,"['german', '']","['20,', 'female', '']",0.0,naturalistic,['uk'],20.0,  20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1384,english418,male,"['arlington,', 'virginia']",english,['none'],"['29,', 'male', '']",0.0,naturalistic,['usa'],29.0,  29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1385,english419,male,"['ohio,', 'usa']",english,"['german', 'gaelic', '']","['27,', 'male', '']",0.0,naturalistic,['usa'],27.0,  27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1387,english420,male,"['new', 'zealand']",english,['none'],"['21,', 'male', '']",0.0,naturalistic,"['new', 'zealand']",21.0,  21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1388,english421,male,"['landstuhl,', 'germany']",english,"['french', 'mandarin', '']","['38,', 'male', '']",0.0,naturalistic,['usa'],25.0,  38
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1390,english422,male,"['york,', 'usa']",english,"['spanish', '']","['31,', 'male', '']",0.0,naturalistic,['usa'],31.0,  31
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1395,english423,female,"['maryland,', 'usa']",english,"['spanish', 'german', 'italian', '']","['24,', 'female', '']",0.0,naturalistic,['usa'],24.0,  24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1409,english424,male,"['virginia,', 'usa']",english,['none'],"['75,', 'male', '']",0.0,naturalistic,['usa'],75.0,  75
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1410,english425,male,"['virginia,', 'usa']",english,['none'],"['31,', 'male', '']",0.0,naturalistic,['usa'],31.0,  31
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1411,english426,female,"['carolina,', 'usa']",english,['none'],"['30,', 'female', '']",0.0,naturalistic,['usa'],30.0,  30
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1412,english427,female,"['pennsylvania,', 'usa']",english,['none'],"['68,', 'female', '']",0.0,naturalistic,['usa'],68.0,  68
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1413,english428,female,"['carolina,', 'usa']",english,['none'],"['55,', 'female', '']",0.0,naturalistic,['usa'],55.0,  55
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1416,english429,female,"['pennsylvania,', 'usa']",english,"['german', '']","['19,', 'female', '']",0.0,naturalistic,['usa'],19.0,  19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1419,english430,female,"['melbourne,', 'australia']",english,['none'],"['23,', 'female', '']",0.0,naturalistic,['australia'],23.0,  23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1423,english431,female,"['wisconsin,', 'usa']",english,"['german', '']","['23,', 'female', '']",0.0,naturalistic,['usa'],23.0,  23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1428,english432,female,"['dublin,', 'ireland']",english,"['french', 'spanish', '']","['22,', 'female', '']",0.0,naturalistic,['ireland'],21.0,  22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1430,english433,female,"['michigan,', 'usa']",english,['none'],"['32,', 'female', '']",0.0,naturalistic,['usa'],32.0,  32
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1469,english434,male,"['kansas,', 'usa']",english,"['german', '']","['24,', 'male', '']",0.0,naturalistic,['usa'],24.0,  24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1471,english435,female,"['california,', 'usa']",english,"['japanese', '']","['20,', 'female', '']",0.0,naturalistic,['usa'],17.0,  20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1475,english436,female,"['the', 'bahamas']",english,['none'],"['19,', 'female', '']",0.0,naturalistic,"['the', 'bahamas']",19.0,  19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1477,english437,male,"['ohio,', 'usa']",english,"['french', 'italian', '']","['21,', 'male', '']",0.0,naturalistic,['usa'],21.0,  21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1492,english438,female,"['texas,', 'usa']",english,['none'],"['20,', 'female', '']",0.0,naturalistic,['usa'],20.0,  20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1493,english439,female,"['columbia,', 'canada']",english,['none'],"['18,', 'female', '']",0.0,naturalistic,['canada'],18.0,  18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1502,english440,female,"['scotland,', 'uk']",english,"['spanish', '']","['22,', 'female', '']",0.0,naturalistic,['scotland'],22.0,  22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1524,english441,female,"['illinois,', 'usa']",english,"['french', '']","['19,', 'female', '']",0.0,naturalistic,['usa'],19.0,  19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1528,english442,male,"['york,', 'usa']",english,"['french', 'spanish', '']","['23,', 'male', '']",0.0,naturalistic,['usa'],23.0,  23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1530,english443,male,"['colorado,', 'usa']",english,"['french', 'spanish', '']","['31,', 'male', '']",0.0,naturalistic,['usa'],31.0,  31
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1531,english444,male,"['alabama,', 'usa']",english,"['spanish', '']","['24,', 'male', '']",0.0,naturalistic,['usa'],24.0,  24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1532,english445,male,"['california,', 'usa']",english,"['mandarin', '']","['60,', 'male', '']",0.0,naturalistic,['usa'],59.0,  60
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1533,english446,female,"['minnesota,', 'usa']",english,['none'],"['23,', 'female', '']",0.0,naturalistic,['usa'],23.0,  23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1534,english447,male,"['connecticut,', 'usa']",english,"['french', '']","['21,', 'male', '']",0.0,naturalistic,['usa'],21.0,  21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1536,english448,male,"['scotland,', 'uk']",english,"['german', '']","['20,', 'male', '']",0.0,naturalistic,['uk'],20.0,  20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1538,english449,male,"['vermont,', 'usa']",english,['none'],"['27,', 'male', '']",0.0,naturalistic,['usa'],27.0,  27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1544,english450,male,"['windsor,', 'uk']",english,"['french', 'german', '']","['26,', 'male', '']",0.0,naturalistic,['uk'],26.0,  26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1546,english451,male,"['georgia,', 'usa']",english,"['russian', '']","['44,', 'male', '']",0.0,naturalistic,['usa'],44.0,  44
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1547,english452,male,"['newcastle,', 'australia']",english,['none'],"['24,', 'male', '']",0.0,naturalistic,['australia'],24.0,  24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1548,english453,female,"['illinois,', 'usa']",english,"['french', '']","['21,', 'female', '']",0.0,naturalistic,['usa'],21.0,  21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1550,english454,female,"['carolina,', 'usa']",english,"['spanish', '']","['19,', 'female', '']",0.0,naturalistic,['usa'],19.0,  19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1552,english455,female,"['dc,', 'usa']",english,"['spanish', '']","['29,', 'female', '']",0.0,naturalistic,['usa'],29.0,  29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1554,english456,female,"['leyland,', 'uk']",english,['none'],"['37,', 'female', '']",0.0,naturalistic,['uk'],37.0,  37
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1555,english457,male,"['york,', 'usa']",english,['none'],"['43,', 'male', '']",0.0,naturalistic,['usa'],40.0,  43
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1559,english458,female,"['nevada,', 'usa']",english,"['japanese', '']","['22,', 'female', '']",0.0,naturalistic,['usa'],22.0,  22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1560,english459,male,"['carolina,', 'usa']",english,"['french', 'german', '']","['19,', 'male', '']",0.0,naturalistic,['usa'],19.0,  19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1561,english460,female,"['england,', 'uk']",english,"['german', '']","['19,', 'female', '']",0.0,naturalistic,['uk'],19.0,  19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1563,english461,female,"['york,', 'usa']",english,['none'],"['44,', 'female', '']",0.0,naturalistic,['usa'],44.0,  44
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1564,english462,male,"['kentucky,', 'usa']",english,"['german', '']","['20,', 'male', '']",0.0,naturalistic,['usa'],20.0,  20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1571,english463,female,"['york,', 'usa']",english,"['french', 'spanish', '']","['53,', 'female', '']",0.0,naturalistic,['usa'],53.0,  53
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1618,english464,male,"['ontario,', 'canada']",english,"['german', 'french', '']","['27,', 'male', '']",0.0,naturalistic,['canada'],24.0,  27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1635,english465,male,"['buckinghamshire,', 'uk']",english,"['french', 'spanish', 'mandarin', '']","['20,', 'male', '']",0.0,naturalistic,['uk'],19.0,  20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1637,english466,male,"['maine,', 'usa']",english,['none'],"['18,', 'male', '']",0.0,naturalistic,['usa'],18.0,  18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1639,english467,male,"['pozzuoli,', 'italy']",english,['none'],"['23,', 'male', '']",1.0,naturalistic,['usa'],18.0,  23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1640,english468,male,"['carolina,', 'usa']",english,"['german', 'greek,', 'ancient', '']","['30,', 'male', '']",0.0,naturalistic,['usa'],30.0,  30
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1641,english469,male,"['tennessee,', 'usa']",english,"['japanese', '']","['22,', 'male', '']",0.0,naturalistic,['usa'],21.0,  22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1642,english470,male,"['buzzard,', 'uk']",english,"['french', 'japanese', '']","['21,', 'male', '']",0.0,naturalistic,['uk'],20.0,  21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1648,english471,female,"['alberta,', 'canada']",english,"['spanish', 'french', '']","['26,', 'female', '']",0.0,naturalistic,['canada'],24.5,  26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1649,english472,male,"['rota,', 'spain']",english,"['spanish', 'russian', '']","['26,', 'male', '']",0.0,naturalistic,['usa'],23.0,  26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1650,english473,male,"['nottingham,', 'uk']",english,['none'],"['20,', 'male', '']",0.0,naturalistic,['uk'],20.0,  20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1656,english474,female,"['minnesota,', 'usa']",english,"['spanish', '']","['33,', 'female', '']",0.0,naturalistic,['usa'],33.0,  33
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1657,english475,female,"['utah,', 'usa']",english,['none'],"['29,', 'female', '']",0.0,naturalistic,['usa'],29.0,  29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1658,english476,female,"['hampshire,', 'usa']",english,['none'],"['64,', 'female', '']",0.0,naturalistic,['usa'],64.0,  64
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1659,english477,female,"['california,', 'usa']",english,"['german', '']","['31,', 'female', '']",0.0,naturalistic,['usa'],27.0,  31
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1661,english478,male,"['scotia,', 'canada']",english,['none'],"['19,', 'male', '']",0.0,naturalistic,['canada'],19.0,  19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1664,english479,female,"['york,', 'usa']",english,['none'],"['64,', 'female', '']",0.0,naturalistic,['usa'],64.0,  64
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1665,english480,male,"['carolina,', 'usa']",english,['none'],"['58,', 'male', '']",0.0,naturalistic,['usa'],58.0,  58
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1666,english481,female,"['oklahoma,', 'usa']",english,"['german', 'spanish', '']","['88,', 'female', '']",0.0,naturalistic,['usa'],82.0,  88
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1667,english482,female,"['pennsylvania,', 'usa']",english,['none'],"['74,', 'female', '']",0.0,naturalistic,['usa'],74.0,  74
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1668,english483,male,"['massachusetts,', 'usa']",english,"['spanish', '']","['19,', 'male', '']",0.0,naturalistic,['usa'],19.0,  19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1672,english484,male,"['dublin,', 'ireland']",english,"['irish', 'french', 'japanese', 'swedish', 'spanish', '']","['24,', 'male', '']",0.0,naturalistic,['ireland'],24.0,  24
